path,group,comparison_status,main_kind,workstation_kind,static_boundary
patient-mobile/app/family/scan.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/family/shared-calendar.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/actionable-order.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/add-family-member.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/chronic-disease.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/chronic-medications.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/conditions-allergies.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/edit-profile.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/emergency-contacts.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/family-calendar.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/family-chat.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/family-hub.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/family-member-detail.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/health-id.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/medication-reminder-add.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/medication-reminder-list.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/medications.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/prescriptions.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/refills.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/reminders.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/reports.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/sleep-score.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/sleep-tracker.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/smart-reminders.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/trends.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/vitals-log.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/vitals.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/health/wearables.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/index.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/insurance/add-policy.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/insurance/approval-pending.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/insurance/benefits-summary.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/insurance/claim-tracking.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/insurance/copay.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/insurance/coverage-check.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/insurance/hub.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/insurance/index.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/insurance/network-providers.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/insurance/payment-split.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/insurance/policy-detail.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/insurance/refund-status.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/insurance/submit-claim.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/loyalty/challenges.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/loyalty/hub.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/loyalty/leaderboard.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/loyalty/referrals.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/loyalty/rewards.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/map/index.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/maternity/baby-development.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/maternity/baby-growth.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/maternity/fetus-data.ts,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/maternity/hub.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/maternity/maternity-setup.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/maternity/ovulation-tracker.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/maternity/pregnancy-tracker.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/mental-health/breathing.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/mental-health/crisis-support.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/mental-health/hub.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/mental-health/index.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/mental-health/meditation.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/mental-health/mood-journal.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/mental-health/self-assessment.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/mental-health/therapist-match.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/notifications/index.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/nursing/live-tracking.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/nursing/nurse-profile.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/nursing/service-details.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/nursing/service-info.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-mobile/app/nutrition/ai-meal-planner.tsx,patient_mobile,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
