surface	file	line	kind	target_or_expression	source
mobile	app/health/vitals.tsx	46	button/onPress	'/health/vitals-log'	"{items.length > 0 && <Button label=""عرض السجل"" variant=""outline"" onPress={() => router.push('/health/vitals-log')} />}"
mobile	app/health/vitals.tsx	47	button/onPress	'/health/conditions-allergies'	"<Card onPress={() => router.push('/health/conditions-allergies')} style={styles.link}><View style={{ flex: 1, alignItems: 'flex-end' }}><AppText variant=""h6"">الأمراض والحساسية</AppText><AppText variant=""caption"" color={colors.textTertiary}>تُدار من الملف الطبي المرجعي</AppText></View></Card>"
mobile	app/health/wearables.tsx	45	api-call	'/wearables/devices'	apiFetch('/wearables/devices').catch(() => null),
mobile	app/health/wearables.tsx	46	api-call	'/wearables/data'	apiFetch('/wearables/data').catch(() => null),
mobile	app/health/wearables.tsx	62	api-call	'/wearables/devices'	await apiFetch('/wearables/devices', {
mobile	app/health/wearables.tsx	97	button/onPress	'/health/sleep-tracker'	"<IconButton icon=""sleep"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.push('/health/sleep-tracker')} />"
mobile	app/health/wearables.tsx	99	button/onPress		"<IconButton icon=""back"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.back()} />"
mobile	app/health/wearables.tsx	172	button/onPress		onPress={() => registerDevice(d.name)}
mobile	app/index.tsx	29	navigation	"""/(auth"	"router.replace(""/(auth)/welcome"");"
mobile	app/index.tsx	31	navigation	"""/(tabs"	"router.replace(""/(tabs)"");"
mobile	app/index.tsx	34	navigation	"""/(auth"	"router.replace(""/(auth)/welcome"");"
mobile	app/insurance/add-policy.tsx	29	api-call	'/insurance/companies'	apiFetch('/insurance/companies')
mobile	app/insurance/add-policy.tsx	44	api-call	'/insurance/ocr-extract'	const res = await apiFetch('/insurance/ocr-extract', {
mobile	app/insurance/add-policy.tsx	78	api-call	'/insurance/save-policy'	await apiFetch('/insurance/save-policy', {
mobile	app/insurance/add-policy.tsx	91	navigation	'/insurance/hub'	router.replace('/insurance/hub');
mobile	app/insurance/add-policy.tsx	103	button/onPress		<TouchableOpacity onPress={() => router.back()}>
mobile	app/insurance/add-policy.tsx	110	button/onPress		onPress={handleScanCard}
mobile	app/insurance/add-policy.tsx	140	button/onPress		<TouchableOpacity key={c.id} onPress={() => setCompany(c.id)}
mobile	app/insurance/add-policy.tsx	168	button/onPress		<TouchableOpacity onPress={handleSave} disabled={!company || !policyNum || isSaving}
mobile	app/insurance/approval-pending.tsx	32	api-call	`/insurance/requests/${params.requestId}`	req = await apiFetch(`/insurance/requests/${params.requestId}`).catch(() => null);
mobile	app/insurance/approval-pending.tsx	34	api-call	'/insurance/requests/my'	const list = await apiFetch('/insurance/requests/my').catch(() => []);
mobile	app/insurance/approval-pending.tsx	48	api-call	'/users/me/profile'	apiFetch('/users/me/profile').then((p: any) => {
mobile	app/insurance/approval-pending.tsx	87	button/onPress	'/insurance/claim-tracking'	"<Button label=""متابعة حالة الطلبات"" variant=""ghost"" icon=""refresh"" onPress={() => router.push('/insurance/claim-tracking')} />"
mobile	app/insurance/approval-pending.tsx	103	button/onPress	'/payments/processing'	"<Button label={`ادفع كاش — ${totalAmount} ر.س`} variant=""gradient"" icon=""card"" onPress={() => router.push('/payments/processing')} />"
mobile	app/insurance/approval-pending.tsx	105	button/onPress	'/(tabs	"<Button label=""اتصل بشركة التأمين"" variant=""outline"" icon=""call"" onPress={() => router.replace('/(tabs)/consultations')} />"
mobile	app/insurance/approval-pending.tsx	106	button/onPress		"<Button label=""إلغاء"" variant=""ghost"" icon=""close"" onPress={() => router.back()} />"
mobile	app/insurance/approval-pending.tsx	177	button/onPress	'/payments/processing'	"<Button label={copayAmount !== null && copayAmount > 0 ? `تأكيد ودفع ${copayAmount} ر.س` : 'تأكيد'} variant=""gradient"" size=""lg"" icon=""check_circle"" onPress={() => router.push('/payments/processing')} />"
mobile	app/insurance/benefits-summary.tsx	21	api-call	'/insurance/benefits-summary'	apiFetch('/insurance/benefits-summary')
mobile	app/insurance/benefits-summary.tsx	34	button/onPress		<TouchableOpacity onPress={() => router.back()} style={styles.backBtn}>
mobile	app/insurance/claim-tracking.tsx	30	api-call	'/insurance/claims/my'	const res = await apiFetch('/insurance/claims/my');
mobile	app/insurance/claim-tracking.tsx	48	button/onPress	'/insurance/submit-claim'	<TouchableOpacity onPress={() => router.push('/insurance/submit-claim')} style={[styles.newClaimBtn, { backgroundColor: '#1a1a2e' } ]}>
mobile	app/insurance/claim-tracking.tsx	53	button/onPress		<TouchableOpacity onPress={() => router.back()}>
mobile	app/insurance/claim-tracking.tsx	108	button/onPress	'/support/chat'	"<TouchableOpacity onPress={() => router.push('/support/chat')}><AppText variant=""bodySM"" color={colors.primary}>تقديم اعتراض عبر الدعم</AppText></TouchableOpacity>"
mobile	app/insurance/claim-tracking.tsx	112	button/onPress	'/insurance/refund-status'	<TouchableOpacity onPress={() => router.push('/insurance/refund-status')}
mobile	app/insurance/copay.tsx	58	navigation	{ pathname: '/payments/processing', params: { moyasarId: txn.id, paymentUrl: txn.checkout_url || '', bookingId: copayRequest.id, bookingKind: 'insurance', amount: String(txn.amount ?? dueAmount	router.replace({ pathname: '/payments/processing', params: { moyasarId: txn.id, paymentUrl: txn.checkout_url || '', bookingId: copayRequest.id, bookingKind: 'insurance', amount: String(txn.amount ?? dueAmount) } });
mobile	app/insurance/copay.tsx	102	button/onPress		onPress={handlePay}
mobile	app/insurance/coverage-check.tsx	34	api-call		const data = await apiFetch(
mobile	app/insurance/coverage-check.tsx	81	button/onPress		<TouchableOpacity onPress={() => setStep('form')} style={styles.backBtn}>
mobile	app/insurance/coverage-check.tsx	140	button/onPress	'/support/chat'	onPress={() => router.push('/support/chat')}
mobile	app/insurance/coverage-check.tsx	148	button/onPress		<TouchableOpacity onPress={() => setStep('form')} activeOpacity={0.85}>
mobile	app/insurance/coverage-check.tsx	163	button/onPress		<TouchableOpacity onPress={() => router.back()} style={styles.backBtn}>
mobile	app/insurance/coverage-check.tsx	176	button/onPress		<TouchableOpacity key={s.id} onPress={() => setServiceType(s.id)}
mobile	app/insurance/coverage-check.tsx	199	button/onPress		<TouchableOpacity onPress={handleCheck} disabled={!serviceType} activeOpacity={0.85}
mobile	app/insurance/hub.tsx	95	api-call	'/users/me/insurance'	const ins = await apiFetch('/users/me/insurance');
mobile	app/insurance/hub.tsx	122	api-call	'/insurance/claims'	const res = await apiFetch('/insurance/claims');
mobile	app/insurance/hub.tsx	161	api-call	'/insurance/save-policy'	const saved = await apiFetch('/insurance/save-policy', {
mobile	app/insurance/hub.tsx	205	button/onPress	'/insurance/add-policy'	"<IconButton icon=""add"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.push('/insurance/add-policy')} />"
mobile	app/insurance/hub.tsx	207	button/onPress		"<IconButton icon=""back"" bg={colors.surfaceSecondary} color={colors.textPrimary} onPress={() => router.back()} />"
mobile	app/insurance/hub.tsx	270	button/onPress		onPress={() => { setChiVisible(true); setChiLoading(true); setChiScraped(false); }} style={styles.chiBtn}
mobile	app/insurance/hub.tsx	284	button/onPress	a.route as any	onPress={() => router.push(a.route as any)}
mobile	app/insurance/hub.tsx	297	button/onPress	'/insurance/benefits-summary'	<TouchableOpacity onPress={() => router.push('/insurance/benefits-summary')}>
mobile	app/insurance/hub.tsx	329	button/onPress	'/insurance/policy-detail' as any	<TouchableOpacity onPress={() => router.push('/insurance/policy-detail' as any)}>
mobile	app/insurance/hub.tsx	354	button/onPress	'/insurance/add-policy'	<TouchableOpacity onPress={() => router.push('/insurance/add-policy')}>
mobile	app/insurance/hub.tsx	362	button/onPress	{ pathname: '/insurance/policy-detail', params: { policyId: policy.id } }	onPress={() => router.push({ pathname: '/insurance/policy-detail', params: { policyId: policy.id } })}
mobile	app/insurance/hub.tsx	387	button/onPress	'/insurance/claim-tracking'	<TouchableOpacity onPress={() => router.push('/insurance/claim-tracking')}>
mobile	app/insurance/hub.tsx	399	button/onPress	'/insurance/claim-tracking'	onPress={() => router.push('/insurance/claim-tracking')}
mobile	app/insurance/hub.tsx	429	button/onPress		<TouchableOpacity onPress={() => setChiVisible(false)} style={styles.chiCloseBtn}>
mobile	app/insurance/network-providers.tsx	52	api-call	"""/users/me/profile"""	"const profile = await apiFetch(""/users/me/profile"").catch(() => null);"
mobile	app/insurance/network-providers.tsx	63	api-call	`/providers?${qs.toString(	const res = await apiFetch(`/providers?${qs.toString()}`).catch(() => []);
mobile	app/insurance/network-providers.tsx	92	button/onPress		<TouchableOpacity onPress={() => router.back()}>
mobile	app/insurance/network-providers.tsx	132	button/onPress		onPress={() => setFilter(t.id)}
mobile	app/insurance/network-providers.tsx	177	button/onPress	"""/insurance/add-policy"""	"<TouchableOpacity onPress={() => router.push(""/insurance/add-policy"")}>"
mobile	app/insurance/network-providers.tsx	218	button/onPress		onPress={() => Linking.openURL(`tel:${item.phone}`)}
mobile	app/insurance/payment-split.tsx	27	api-call	`/insurance/requests/${requestId}`	setRequest(parseInsuranceCopayRequest(await apiFetch(`/insurance/requests/${requestId}`)));
mobile	app/insurance/payment-split.tsx	41	api-call	`/insurance/requests/${request.id}/pay-copay`	await apiFetch(`/insurance/requests/${request.id}/pay-copay`, { method: 'POST', body: JSON.stringify({}) });
mobile	app/insurance/payment-split.tsx	46	navigation	{ pathname: '/payments/processing', params: { moyasarId: txn.id, paymentUrl: txn.checkout_url || '', bookingId: request.id, bookingKind: 'insurance', amount: String(txn.amount	router.replace({ pathname: '/payments/processing', params: { moyasarId: txn.id, paymentUrl: txn.checkout_url || '', bookingId: request.id, bookingKind: 'insurance', amount: String(txn.amount) } });
mobile	app/insurance/payment-split.tsx	60	button/onPress		"<View style={[styles.header, { paddingTop: insets.top + 10, borderBottomColor: colors.borderLight, backgroundColor: colors.surface }]}><View style={{ width: 40 }} /><AppText variant=""h4"">ملخص التأمين</AppText><IconButton icon=""back"" onPress={() => router.back()} /></View>"
mobile	app/insurance/payment-split.tsx	62	button/onPress		"{!!error && <Card style={{ alignItems: 'center', gap: 10 }}><Icon name=""warning"" size={32} color={colors.error} /><AppText align=""center"" color={colors.textSecondary}>{error}</AppText><Button label=""إعادة المحاولة"" variant=""outline"" size=""sm"" full={false} onPress={() => void load()} /></Card>}"
mobile	app/insurance/payment-split.tsx	66	button/onPress		"{action === 'provider_review' && <Button label=""تحديث الحالة"" variant=""outline"" onPress={() => void load()} />}"
mobile	app/insurance/payment-split.tsx	67	button/onPress		"{action === 'settle_zero_copay' && <Button label=""تأكيد الموافقة الكاملة"" loading={submitting} onPress={() => void continueFlow()} />}"
mobile	app/insurance/payment-split.tsx	68	button/onPress		{action === 'checkout_copay' && <Button label={`الانتقال للدفع الآمن — ${request.copay_amount} ر.س`} loading={submitting} onPress={() => void continueFlow()} />}
mobile	app/insurance/payment-split.tsx	69	button/onPress	'/(tabs	"{action === 'paid' && <Button label=""العودة إلى حجوزاتي"" onPress={() => router.replace('/(tabs)')} />}"
mobile	app/insurance/policy-detail.tsx	24	api-call	'/users/me/profile'	apiFetch('/users/me/profile')
mobile	app/insurance/policy-detail.tsx	51	button/onPress		<TouchableOpacity onPress={() => router.back()} style={styles.hBtn}>
mobile	app/insurance/policy-detail.tsx	71	button/onPress	'/insurance/add-policy'	<TouchableOpacity onPress={() => router.push('/insurance/add-policy')}>
mobile	app/insurance/policy-detail.tsx	107	button/onPress	"""/insurance/coverage-check"""	"onPress={() => router.push(""/insurance/coverage-check"")}"
mobile	app/insurance/refund-status.tsx	33	api-call	'/refunds/my'	apiFetch('/refunds/my')
mobile	app/insurance/refund-status.tsx	61	button/onPress		<TouchableOpacity onPress={() => router.back()} style={styles.hBtn}>
mobile	app/insurance/submit-claim.tsx	27	api-call	"""/insurance/claims/submit"""	"await apiFetch(""/insurance/claims/submit"", {"
mobile	app/insurance/submit-claim.tsx	68	button/onPress		onPress={() => router.back()}
mobile	app/insurance/submit-claim.tsx	78	button/onPress		"onPress={() => submitClaim(""consultation"")}"
mobile	app/insurance/submit-claim.tsx	97	button/onPress		"onPress={() => submitClaim(""pharmacy"")}"
mobile	app/insurance/submit-claim.tsx	116	button/onPress		"onPress={() => submitClaim(""labs"")}"
mobile	app/insurance/submit-claim.tsx	135	button/onPress		"onPress={() => submitClaim(""hospital"")}"
